무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
S0029,서울특별시,관악구,특별시도,0,양녕로6나길,3,-,서울특별시 관악구 봉천동 887-30,37.48460643,126.9487102,신봉초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
S0031,서울특별시,관악구,특별시도,0,신림로,3,-,서울특별시 관악구 신림동 117-10,37.4711744,126.9366122,신성초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
S0033,서울특별시,관악구,특별시도,0,호암로,3,서울특별시 관악구 신림동 호암로 494 윤경약국,서울특별시 관악구 신림동 316-4,37.4616989,126.932075,신우초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
S0035,서울특별시,관악구,특별시도,0,봉천로,3,-,서울특별시 관악구 봉천동 1669-1,37.48062801,126.9559177,원당초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
S0037,서울특별시,관악구,특별시도,0,광신길,3,-,서울특별시 관악구 신림동 336,37.4664409,126.9271661,원신초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
S0039,서울특별시,관악구,특별시도,0,광신1길,3,서울특별시 관악구 신림동 광신길 211,서울특별시 관악구 신림동 841-3,37.46688356,126.9290789,신림주공아파트 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
S0041,서울특별시,관악구,특별시도,0,국회단지4길,3,-,서울특별시 관악구 봉천동 622-1,37.4870854,126.942014,은천초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
S0043,서울특별시,관악구,특별시도,0,낙성대로,3,서울특별시 관악구 봉천동 낙성대로 22,서울특별시 관악구 봉천동 1625-17,37.47655988,126.9588468,인헌초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
S0045,서울특별시,관악구,특별시도,0,조원로,3,-,서울특별시 관악구 신림동 548-2,37.48386095,126.9094715,조원초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
S0047,서울특별시,관악구,특별시도,0,관악로5길,3,-,서울특별시 관악구 봉천동 738-236,37.47694567,126.9515291,청룡초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
T0011,서울특별시,관악구,특별시도,0,남부순환로163나길,3,-,서울특별시 관악구 신림동 467,37.48440143,126.9219222,남부초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
T1001,서울특별시,관악구,특별시도,0,남부순환로154길,3,-,서울특별시 관악구 신림동 1642-4,37.48099882,126.9199726,성보고교 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
W2001,서울특별시,관악구,특별시도,0,원신길,3,-,서울특별시 관악구 신림동 808-540,37.47173561,126.9331313,삼성시장 초입 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
T0024,서울특별시,관악구,특별시도,0,남부순환로,3,서울특별시 관악구 남부순환로 1430,,37.4791136,126.9104549,푸르지오 입구 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
F5400,서울특별시,동작구,특별시도,,동작대로,2,서울특별시 동작구 동작대로 157,,37.49081,126.982332,경문고교R,2,50,,,99,2009,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
NB009,서울특별시,관악구,특별시도,0,난곡로,3,-,서울특별시 관악구 신림동 873-7,37.46713937,126.9204763,느티나무공원 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
NB010,서울특별시,관악구,특별시도,0,난곡로,3,-,서울특별시 관악구 신림동 681-16,37.46517673,126.9194554,신림종합복지관 건너편 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
NB011,서울특별시,관악구,특별시도,0,조원로,3,-,서울특별시 관악구 신림동 1675-7,37.48344319,126.905266,예수비전교회 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
NB012,서울특별시,관악구,특별시도,0,남부순환로,3,-,서울특별시 관악구 신림동 1467-14,37.4837142,126.9268766,올포유 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
P1061,서울특별시,관악구,특별시도,0,쑥고개로,3,서울특별시 관악구 봉천동 쑥고개로 114-2 보눼르홈,서울특별시 관악구 봉천동 1573-12,37.4787941,126.949299,GS슈퍼 맞은편 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
P1069,서울특별시,관악구,특별시도,0,난곡로,3,-,서울특별시 관악구 신림동 1735-16,37.46027352,126.9202575,관악산휴먼시아2단지 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
P1070,서울특별시,관악구,특별시도,0,원신길,3,서울특별시 관악구 신림동 원신길 139,서울특별시 관악구 신림동 808-143,37.466777,126.930341,유완약국 맞은편 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
P1072,서울특별시,관악구,특별시도,0,원신3길,3,-,서울특별시 관악구 신림동 808-502,37.46926261,126.9316498,화장실 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
P1075,서울특별시,관악구,특별시도,0,난향길,3,-,서울특별시 관악구 신림동 808-178,37.46299255,126.9173044,국화빌라 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
P6002,서울특별시,관악구,특별시도,0,남부순환로,3,-,서울특별시 관악구 봉천동 978-8,37.4825896,126.9420423,삼성전자 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
P6016,서울특별시,관악구,특별시도,0,보라매로2길,3,-,서울특별시 관악구 봉천동 839-3,37.48989553,126.9294133,당곡초등학교 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
P6033,서울특별시,관악구,특별시도,0,신림동길,3,-,서울특별시 관악구 신림동 1467-12,37.48705082,126.9260804,소망공인중개사 사거리 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
P6035,서울특별시,관악구,특별시도,0,관천로,3,-,서울특별시 관악구 신림동 1433-150,37.4843984,126.926324,부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
P6036,서울특별시,관악구,특별시도,0,남부순환로,3,-,서울특별시 관악구 신림동 1433-42,37.484383,126.929231,신림역5번출구 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
P6040,서울특별시,관악구,특별시도,0,신림동7길,3,서울특별시 관악구 신림동 신림동7길 34,서울특별시 관악구 신림동 1463-43,37.4856862,126.926351,정경빌 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
P9002,서울특별시,관악구,특별시도,0,국회단지길,3,-,서울특별시 관악구 봉천동 635-383,37.48869483,126.9415839,은혜교회 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
P9008,서울특별시,관악구,특별시도,0,청룡4길,3,-,서울특별시 관악구 봉천동 920,37.48025519,126.9427225,관악초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
P9018,서울특별시,관악구,특별시도,0,신림로58길,3,-,서울특별시 관악구 신림동 860-3,37.48219823,126.9305611,왕성교회 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
P9024,서울특별시,관악구,특별시도,0,호암로26길,3,-,서울특별시 관악구 신림동 1514-4,37.4705912,126.9349269,관악청소년회관 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
S0001,서울특별시,관악구,특별시도,0,청룡4길,3,-,서울특별시 관악구 봉천동 981-9,37.48106636,126.9432758,관악초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
S0003,서울특별시,관악구,특별시도,0,은천로19길,3,-,서울특별시 관악구 봉천동 738-69,37.48887443,126.9475031,구암초교 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
S0005,서울특별시,관악구,특별시도,0,난곡로35길,3,-,서울특별시 관악구 신림동 711-48,37.46970063,126.9173847,난곡초등학교 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
NB004,서울특별시,관악구,특별시도,0,관악로,3,-,서울특별시 관악구 봉천동 979-3,37.47973912,126.9523117,서울대입구역3번 출구 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
NB005,서울특별시,관악구,특별시도,0,시흥대로,3,-,서울특별시 관악구 신림동 1674,37.48386674,126.9025943,우신병원 코너 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
NB006,서울특별시,관악구,특별시도,0,봉천로,3,서울특별시 관악구 봉천동 봉천로 481,서울특별시 관악구 봉천동 973-1,37.482142,126.953685,장수집 맞은편 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
NB007,서울특별시,관악구,특별시도,0,봉천로,3,서울특별시 관악구 봉천동 봉천로 330-1,서울특별시 관악구 봉천동 978-12,37.485165,126.9370809,명신적재함 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
NB008,서울특별시,관악구,특별시도,0,봉천로,3,-,서울특별시 관악구 신림동 1467-11,37.48978481,126.9251788,LG전자서비스센터 부근,4,0,,,,,서울특별시 관악구청,02-879-6959,2021-03-10,3200000,서울특별시 관악구
주정차단속-066,서울특별시,마포구,구도,171,망원로,3,서울특별시 마포구 망원로 87,,37.55794303,126.9063799,진평925 앞,4,0,,,,2005,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
P0042,서울특별시,성북구,구도,0,길음로,3,서울특별시 성북구 길음로13길 11,서울특별시 성북구 길음동 1284-14,37.60822141,127.020227,늘푸른어린이공원 음수대(계성고 사거리),4,0,,,,2013,성북구청,02-2241-3515,2020-09-23,3070000,서울특별시 성북구
P0043,서울특별시,성북구,구도,0,보문로,3,서울특별시 성북구 보문로34길 77,서울특별시 성북구 동선동1가 84-1,37.59139463,127.0194888,성신여자대학교 오거리,4,0,,,,2018,성북구청,02-2241-3515,2020-09-23,3070000,서울특별시 성북구
P0044,서울특별시,성북구,구도,0,장위로,3,서울특별시 성북구 장위로 58,서울특별시 성북구 장위동 231-24,37.61381947,127.0429806,장위1동 주민센터,4,0,,,,2014,성북구청,02-2241-3515,2020-09-23,3070000,서울특별시 성북구
P0045,서울특별시,성북구,구도,0,고려대로,3,서울특별시 성북구 고려대로 82,서울특별시 성북구 안암동5가 146-10,37.58611663,127.0283276,안암역 정문약국 앞,4,0,,,,2014,성북구청,02-2241-3515,2020-09-23,3070000,서울특별시 성북구
P0046,서울특별시,성북구,구도,0,길음로,3,서울특별시 성북구 길음로 33,서울특별시 성북구 길음동 1284,37.60504961,127.022011,길음래미안 6단지 아파트 611동 앞,4,0,,,,2017,성북구청,02-2241-3515,2020-09-23,3070000,서울특별시 성북구
P0047,서울특별시,성북구,구도,0,고려대로,3,서울특별시 성북구 고려대로 39,서울특별시 성북구 안암동2가 119-34,37.58666905,127.0237401,안암초등학교,4,30,,,1,2017,성북구청,02-2241-3515,2020-09-23,3070000,서울특별시 성북구
P0048,서울특별시,성북구,시도,0,정릉로,3,서울특별시 성북구 정릉로 364,서울특별시 성북구 돈암동 12-8,37.60147416,127.0236542,갈비명가 이상 인근,4,0,,,,2017,성북구청,02-2241-3515,2020-09-23,3070000,서울특별시 성북구
P0049,서울특별시,성북구,구도,0,보문로,3,서울특별시 성북구 보문로 116,서울특별시 성북구 보문동1가 127,37.58554899,127.0194872,보문역 3번 출구,4,0,,,,2017,성북구청,02-2241-3515,2020-09-23,3070000,서울특별시 성북구
P0050,서울특별시,성북구,구도,0,동소문로,3,서울특별시성북구동소문로258,서울특별시 성북구 길음동 1276-3,37.60388853,127.0250139,길음역 6번 출구,4,0,,,,2017,성북구청,02-2241-3515,2020-09-23,3070000,서울특별시 성북구
P0051,서울특별시,성북구,구도,0,종암로,3,서울특별시 성북구 종암로21길 71,서울특별시 성북구 종암동 3-680,37.60142529,127.0321837,이조사철탕 앞(종암경찰서 뒤편),4,0,,,,2018,성북구청,02-2241-3515,2020-09-23,3070000,서울특별시 성북구
P0052,서울특별시,성북구,구도,0,돌곶이로,3,서울특별시 성북구 돌곶이로 221,서울특별시 성북구 장위동 218-41,37.61892532,127.0455162,꿈의숲 코오롱 하늘채 아파트,4,0,,,,2018,성북구청,02-2241-3515,2020-09-23,3070000,서울특별시 성북구
P0053,서울특별시,성북구,구도,0,종암로,3,서울특별시 성북구 종암로24길 35,서울특별시 성북구 종암동 135-3,37.6014282,127.0346388,종암카이저펠리스,4,0,,,,2018,성북구청,02-2241-3515,2020-09-23,3070000,서울특별시 성북구
P0054,서울특별시,성북구,구도,0,보국문로,3,서울특별시 성북구 보국문로 79,서울특별시 성북구 정릉동 303-6,37.61129341,127.0085351,보국문역,4,0,,,,2018,성북구청,02-2241-3515,2020-09-23,3070000,서울특별시 성북구
